"ID","quality"
5945,5.51316666666667
5946,5.24666666666667
5947,5.08733333333333
5948,5.872
5949,6.5685
5950,6.0645
5951,6.47016666666667
5952,6.1065
5953,4.99716666666667
5954,5.09266666666667
5955,5.12983333333333
5956,6.14416666666667
5957,5.96716666666667
5958,5.075
5959,6.01716666666667
5960,6.14116666666667
5961,6.2095
5962,5.27
5963,6.08833333333333
5964,5.52266666666667
5965,5.2205
5966,5.86633333333333
5967,5.1745
5968,5.229
5969,5.44366666666667
5970,7.0915
5971,6.64366666666667
5972,7.06483333333333
5973,5.58433333333333
5974,6.35333333333334
5975,6.7475
5976,5.6955
5977,5.48883333333333
5978,6.1905
5979,5.53383333333333
5980,5.192
5981,5.86883333333333
5982,4.89583333333333
5983,5.18616666666667
5984,6.09116666666667
5985,6.18783333333333
5986,6.2115
5987,5.96383333333333
5988,5.12216666666667
5989,5.57383333333333
5990,5.12066666666667
5991,6.11783333333333
5992,4.95516666666667
5993,5.1825
5994,6.833
5995,6.81583333333333
5996,5.24383333333333
5997,5.07666666666667
5998,6.44616666666667
5999,7.2055
6000,5.37166666666667
6001,6.27633333333333
6002,5.87916666666667
6003,5.63
6004,5.0435
6005,6.49933333333333
6006,6.35733333333334
6007,5.42383333333333
6008,6.84316666666667
6009,6.3395
6010,5.90083333333333
6011,5.47383333333333
6012,5.937
6013,5.32333333333333
6014,5.82266666666667
6015,5.121
6016,5.97816666666667
6017,4.68483333333333
6018,6.48733333333333
6019,5.807
6020,5.82633333333333
6021,6.3735
6022,5.52116666666667
6023,5.72416666666667
6024,5.7885
6025,5.53683333333333
6026,5.18866666666667
6027,6.79516666666667
6028,5.23733333333333
6029,6.35366666666667
6030,5.59866666666667
6031,5.12116666666667
6032,5.47766666666667
6033,5.3705
6034,5.8025
6035,5.62333333333333
6036,5.24216666666667
6037,5.56883333333333
6038,5.98066666666667
6039,6.46533333333333
6040,5.66316666666667
6041,5.01716666666667
6042,6.0825
6043,5.13933333333333
6044,5.89716666666667
6045,5.35183333333333
6046,6.48366666666667
6047,5.79916666666667
6048,4.91
6049,7.05983333333333
6050,5.18616666666667
6051,7.51683333333333
6052,6.008
6053,6.15483333333333
6054,5.46183333333333
6055,6.58733333333333
6056,6.03366666666667
6057,5.37566666666667
6058,5.4275
6059,6.052
6060,5.83316666666667
6061,4.94266666666667
6062,6.50883333333333
6063,6.87766666666667
6064,5.3625
6065,5.47672222222222
6066,4.55083333333333
6067,5.97283333333333
6068,5.68866666666667
6069,5.39316666666667
6070,5.09583333333333
6071,5.70416666666667
6072,6.1465
6073,6.653
6074,5.423
6075,6.11
6076,5.13983333333333
6077,5.314
6078,4.75583333333333
6079,5.488
6080,6.188
6081,6.87183333333333
6082,5.81483333333333
6083,5.833
6084,6.51683333333333
6085,5.66533333333333
6086,5.26166666666667
6087,5.608
6088,5.34933333333333
6089,5.80433333333333
6090,5.67616666666667
6091,5.3645
6092,5.07366666666667
6093,5.25283333333333
6094,5.80183333333333
6095,4.64566666666667
6096,5.15066666666667
6097,5.70133333333333
6098,5.974
6099,5.14783333333333
6100,5.3625
6101,5.23116666666667
6102,6.25566666666667
6103,6.4665
6104,5.18583333333333
6105,6.86216666666667
6106,5.86033333333333
6107,5.15916666666667
6108,6.10266666666667
6109,5.64233333333333
6110,5.07216666666667
6111,5.7325
6112,5.73916666666667
6113,6.00516666666667
6114,5.20383333333333
6115,5.45483333333333
6116,5.27233333333333
6117,5.96466666666667
6118,5.54133333333333
6119,5.62
6120,5.721
6121,5.1675
6122,5.69216666666667
6123,5.5215
6124,5.87533333333333
6125,6.046
6126,5.3905
6127,5.8485
6128,5.71666666666667
6129,5.218
6130,5.89233333333333
6131,6.11
6132,5.13616666666667
6133,5.8575
6134,6.579
6135,6.162
6136,6.66933333333333
6137,5.26116666666667
6138,5.793
6139,6.03916666666667
6140,5.9105
6141,5.87416666666667
6142,5.85433333333333
6143,5.78316666666667
6144,5.6875
6145,6.34366666666667
6146,5.86833333333333
6147,5.91133333333334
6148,6.1595
6149,5.96033333333333
6150,6.43633333333333
6151,5.33916666666667
6152,5.14166666666667
6153,5.85133333333333
6154,5.42516666666667
6155,5.991
6156,5.986
6157,5.86133333333333
6158,5.28666666666667
6159,5.9685
6160,5.79866666666667
6161,5.12633333333333
6162,5.28966666666667
6163,6.4265
6164,6.27466666666667
6165,6.06433333333333
6166,6.335
6167,5.77633333333333
6168,5.3435
6169,6.51766666666667
6170,5.893
6171,5.80583333333333
6172,5.91716666666667
6173,7.92116666666667
6174,6.523
6175,5.4445
6176,5.83116666666667
6177,6.304
6178,6.0505
6179,6.00666666666667
6180,6.18483333333333
6181,5.44116666666667
6182,5.9915
6183,6.431
6184,6.2245
6185,5.88616666666667
6186,6.94316666666667
6187,5.95466666666667
6188,5.8125
6189,6.27666666666667
6190,6.3
6191,5.4305
6192,5.79116666666667
6193,6.267
6194,5.25116666666667
6195,5.688
6196,4.97983333333333
6197,5.4315
6198,6.477
6199,6.75966666666667
6200,5.03216666666667
6201,6.02983333333333
6202,5.95583333333333
6203,6.83316666666667
6204,5.91083333333333
6205,6.08
6206,6.02066666666667
6207,5.25683333333333
6208,6.46983333333333
6209,5.26416666666667
6210,5.4725
6211,6.25233333333333
6212,5.09783333333333
6213,5.993
6214,5.93483333333333
6215,7.13
6216,5.93933333333333
6217,6.178
6218,5.33916666666667
6219,5.42433333333333
6220,5.11666666666667
6221,6.66966666666667
6222,4.99233333333333
6223,5.745
6224,5.21766666666667
6225,5.14116666666667
6226,5.52666666666667
6227,5.347
6228,4.9475
6229,5.53083333333333
6230,5.85366666666667
6231,5.55866666666667
6232,5.04466666666667
6233,5.891
6234,5.34483333333333
6235,6.56216666666667
6236,5.8445
6237,5.05216666666667
6238,5.6435
6239,6.34583333333333
6240,5.18433333333333
6241,5.9045
6242,5.38066666666667
6243,6.54966666666667
6244,5.57
6245,6.1885
6246,5.41133333333333
6247,5.27116666666667
6248,5.08233333333333
6249,5.17083333333333
6250,6.21733333333333
6251,5.38083333333333
6252,5.06116666666667
6253,5.199
6254,5.25483333333333
6255,6.80833333333333
6256,5.007
6257,5.4595
6258,5.81733333333333
6259,5.81433333333333
6260,5.73433333333333
6261,5.0295
6262,5.42733333333333
6263,5.90866666666667
6264,5.87116666666667
6265,6.52733333333333
6266,5.79383333333333
6267,5.82583333333333
6268,5.535
6269,5.99666666666667
6270,6.4365
6271,5.20916666666667
6272,6.28133333333333
6273,5.7585
6274,5.84716666666667
6275,5.37483333333333
6276,5.80516666666667
6277,6.6865
6278,6.08033333333333
6279,6.1895
6280,6.7135
6281,5.766
6282,6.23333333333333
6283,5.1015
6284,5.57766666666667
6285,6.07666666666667
6286,5.95816666666667
6287,5.91466666666667
6288,5.00266666666667
6289,6.6885
6290,4.76
6291,5.09333333333333
6292,6.01133333333333
6293,5.9735
6294,5.23516666666667
6295,5.09933333333333
6296,5.1675
6297,5.945
6298,6.29833333333333
6299,5.04966666666667
6300,6.12333333333333
6301,6.49566666666667
6302,6.95516666666667
6303,5.12016666666667
6304,5.49916666666667
6305,6.21683333333333
6306,5.06216666666667
6307,5.94033333333333
6308,5.99883333333333
6309,5.04833333333333
6310,5.95866666666667
6311,5.36466666666667
6312,5.25866666666667
6313,5.79666666666667
6314,5.6485
6315,5.037
6316,6.82233333333333
6317,5.96816666666667
6318,5.88233333333333
6319,5.64916666666667
6320,5.3645
6321,6.38216666666667
6322,6.857
6323,6.73366666666667
6324,6.0595
6325,6.41383333333333
6326,5.11333333333333
6327,5.0615
6328,5.51266666666667
6329,5.26166666666667
6330,5.01166666666667
6331,6.02683333333333
6332,5.57316666666667
6333,5.53633333333333
6334,5.21216666666667
6335,5.81716666666667
6336,4.40466666666667
6337,5.02766666666667
6338,5.19
6339,4.93633333333333
6340,5.98383333333333
6341,6.11416666666667
6342,5.24683333333333
6343,5.253
6344,5.25366666666667
6345,5.11
6346,5.73933333333333
6347,5.42466666666667
6348,5.29033333333333
6349,6.48083333333333
6350,6.53216666666667
6351,5.63833333333333
6352,5.4075
6353,5.71416666666667
6354,5.3745
6355,5.27766666666667
6356,5.4275
6357,5.46116666666667
6358,5.45633333333333
6359,5.1095
6360,7.27766666666667
6361,5.11233333333333
6362,5.23416666666667
6363,6.518
6364,5.2135
6365,5.03666666666667
6366,6.3615
6367,5.26883333333333
6368,6.7135
6369,5.99116666666667
6370,5.39883333333333
6371,6.05833333333333
6372,6.053
6373,5.53833333333333
6374,4.82083333333333
6375,5.86283333333333
6376,5.52183333333333
6377,5.73216666666667
6378,5.72383333333333
6379,5.8025
6380,7.92116666666667
6381,5.08283333333333
6382,6.649
6383,6.60833333333333
6384,5.59633333333333
6385,6.08716666666667
6386,4.90283333333333
6387,5.1195
6388,6.1085
6389,6.28883333333333
6390,5.03433333333333
6391,5.03216666666667
6392,5.58116666666667
6393,5.04166666666667
6394,5.144
6395,6.00816666666667
6396,6.09933333333333
6397,5.14383333333333
6398,5.26583333333333
6399,5.96
6400,4.95783333333333
6401,5.39633333333333
6402,6.3305
6403,5.19533333333333
6404,5.80766666666667
6405,6.437
6406,5.83766666666667
6407,6.1705
6408,5.596
6409,6.24966666666667
6410,6.82233333333333
6411,5.218
6412,6.449
6413,5.36866666666667
6414,5.684
6415,5.95166666666667
6416,5.52183333333333
6417,5.70433333333333
6418,6.15316666666667
6419,6.02483333333333
6420,5.1255
6421,6.12983333333333
6422,5.16216666666667
6423,5.25583333333333
6424,6.95516666666667
6425,6.12016666666667
6426,5.933
6427,5.8
6428,5.5805
6429,6.09055555555556
6430,5.93733333333333
6431,5.4705
6432,6.21
6433,5.4745
6434,5.22
6435,5.67616666666667
6436,6.17483333333333
6437,6.224
6438,5.917
6439,5.34766666666667
6440,6.0005
6441,6.043
6442,6.47833333333334
6443,5.07566666666667
6444,5.15016666666667
6445,6.873
6446,5.51233333333333
6447,5.04966666666667
6448,5.31733333333333
6449,5.7255
6450,5.45916666666667
6451,5.11816666666667
6452,5.63416666666667
6453,6.92466666666667
6454,5.48916666666667
6455,6.09566666666667
6456,6.0255
6457,4.5405
6458,5.23566666666667
6459,5.56883333333333
6460,5.454
6461,6.08733333333333
6462,5.165
6463,4.7605
6464,5.833
6465,5.8165
6466,6.249
6467,5.90366666666667
6468,5.87483333333333
6469,6.26416666666667
6470,5.01733333333333
6471,5.151
6472,5.571
6473,5.77566666666667
6474,5.75066666666667
6475,6.06
6476,4.71933333333333
6477,5.75066666666667
6478,5.0855
6479,5.58183333333333
6480,5.73433333333333
6481,7.00066666666667
6482,5.91633333333333
6483,7.58416666666667
6484,5.05383333333333
6485,5.15966666666667
6486,5.88466666666667
6487,6.248
6488,6.08033333333333
6489,6.09316666666667
6490,5.842
6491,6.892
6492,5.445
6493,5.93883333333333
6494,5.83083333333333
6495,6.33316666666666
6496,6.61616666666667
6497,6.64983333333333
